time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T03:42:52.540Z,35.8838348,-117.6920013,4.52,3.94,mlr,23,132,0.1212,0.16,ci,ci38457655,2019-07-17T01:33:37.022Z,"20km ESE of Little Lake, CA",earthquake,0.36,1.07,0.266,24,reviewed,ci,ci
2019-07-06T03:41:38.650Z,35.882,-117.7166667,5.41,3.99,mlr,24,101,0.0831,0.2,ci,ci38457639,2019-07-17T00:55:11.092Z,"18km ESE of Little Lake, CA",earthquake,0.42,1.03,0.171,164,reviewed,ci,ci
2019-07-06T03:40:04.160Z,35.909832,-117.697998,4.82,3.66,mlr,23,59,0.1049,0.19,ci,ci38457631,2019-07-19T12:37:04.601Z,"19km E of Little Lake, CA",earthquake,0.4,1.63,0.22,8,reviewed,ci,ci
2019-07-06T03:39:34.110Z,35.9021667,-117.7425,8.84,3.74,mlr,24,51,0.0771,0.13,ci,ci37421237,2019-07-16T22:40:48.582Z,"15km ESE of Little Lake, CA",earthquake,0.18,0.46,0.114,26,reviewed,ci,ci
2019-07-06T03:39:14.690Z,35.6126667,-117.433,9.8,3.85,mlr,28,40,0.03533,0.2,ci,ci37421221,2019-07-17T00:01:52.250Z,"17km S of Searles Valley, CA",earthquake,0.26,0.42,0.147,109,reviewed,ci,ci
2019-07-06T03:38:56.100Z,35.6483333,-117.4671667,4.39,3.61,mlr,20,88,0.06183,0.14,ci,ci38457623,2019-07-19T00:55:23.652Z,"14km SSW of Searles Valley, CA",earthquake,0.33,0.79,0.287,19,reviewed,ci,ci
2019-07-06T03:36:16.460Z,35.9026667,-117.7336667,7.3,4.24,mlr,64,37,0.08128,0.19,ci,ci38457615,2019-07-19T12:40:07.673Z,"16km ESE of Little Lake, CA",earthquake,0.16,0.41,0.265,16,reviewed,ci,ci
2019-07-06T03:32:46.730Z,35.8886667,-117.7315,4.56,4.23,mlr,27,51,0.08441,0.21,ci,ci38457599,2019-07-19T01:20:29.883Z,"17km ESE of Little Lake, CA",earthquake,0.37,0.78,0.327,24,reviewed,ci,ci
2019-07-06T03:30:25.010Z,35.5545,-117.3611667,9.13,4.49,mlr,71,27,0.02961,0.22,ci,ci38457591,2019-07-10T15:35:59.295Z,"23km S of Trona, CA",earthquake,0.13,0.24,0.157,107,reviewed,ci,ci
2019-07-06T03:29:29.120Z,35.7043333,-117.5108333,11.13,4.51,mlr,11,102,0.1241,0.26,ci,ci38457583,2019-07-11T22:59:21.040Z,"12km SW of Searles Valley, CA",earthquake,0.51,1.74,0.191,15,reviewed,ci,ci
2019-07-06T03:28:46.540Z,35.9023333,-117.7228333,4.7,4.27,mlr,38,37,0.07434,0.22,ci,ci38457559,2019-07-16T23:03:40.629Z,"17km ESE of Little Lake, CA",earthquake,0.2,0.48,0.135,34,reviewed,ci,ci
2019-07-06T03:28:00.710Z,35.912,-117.7328333,8.18,4.09,mlr,28,43,0.0759,0.18,ci,ci38457551,2019-07-19T12:38:33.390Z,"16km E of Little Lake, CA",earthquake,0.24,0.53,0.088,13,reviewed,ci,ci
2019-07-06T03:27:06.250Z,35.9356667,-117.7033333,13.04,4.73,mlr,7,128,0.04467,0.17,ci,ci37219180,2019-07-17T00:55:07.064Z,"18km E of Little Lake, CA",earthquake,1.04,1.25,0.118,5,reviewed,ci,ci
2019-07-06T03:25:27.870Z,35.8598333,-117.668,11.21,4.97,ml,17,55,0.07223,0.21,ci,ci37219172,2019-07-13T22:12:07.779Z,"23km ESE of Little Lake, CA",earthquake,0.42,0.74,0.169,7,reviewed,ci,ci
2019-07-06T03:24:22.390Z,35.9045,-117.7335,6.64,4.34,mlr,17,56,0.08017,0.15,ci,ci38457535,2019-07-07T03:45:42.782Z,"16km ESE of Little Lake, CA",earthquake,0.28,0.62,0.339,6,reviewed,ci,ci
2019-07-06T03:23:50.550Z,35.8001667,-117.6051667,12.43,5.37,ml,21,129,0.01674,0.23,ci,ci37219164,2019-07-13T22:10:34.861Z,"18km WNW of Searles Valley, CA",earthquake,0.44,0.63,0.127,10,reviewed,ci,ci
2019-07-06T03:22:48.320Z,35.8945,-117.7395,9.46,4.98,ml,15,83,0.08383,0.16,ci,ci37219156,2019-07-17T00:01:46.026Z,"16km ESE of Little Lake, CA",earthquake,0.36,0.66,0.116,9,reviewed,ci,ci
2019-07-06T03:22:03.550Z,35.9221667,-117.7258333,9.14,4.64,mlr,10,68,0.0664,0.09,ci,ci38457519,2019-07-17T01:09:13.365Z,"16km E of Little Lake, CA",earthquake,0.28,0.67,0.148,13,reviewed,ci,ci
2019-07-06T03:19:53.040Z,35.7695,-117.5993333,8,7.1,mw,77,43,0.04616,0.22,ci,ci38457511,2019-07-20T22:17:06.007Z,"2019 Ridgecrest Earthquake Sequence",earthquake,0.19,31.61,,0,reviewed,ci,ci
2019-07-06T03:16:32.480Z,35.7253333,-117.5535,0.88,4.97,mw,83,35,0.09705,0.19,ci,ci38457487,2019-07-20T18:52:41.745Z,"14km WSW of Searles Valley, CA",earthquake,0.13,0.31,,6,reviewed,ci,ci
2019-07-06T02:55:13.060Z,35.7715,-117.6006667,2.2,2.81,ml,29,54,0.04422,0.16,ci,ci38457343,2019-07-06T06:07:34.562Z,"18km W of Searles Valley, CA",earthquake,0.21,0.38,0.132,25,automatic,ci,ci
2019-07-06T02:42:14.090Z,35.5985,-117.5873333,4.32,2.63,ml,32,39,0.1027,0.14,ci,ci38457263,2019-07-06T05:35:02.585Z,"8km ESE of Ridgecrest, CA",earthquake,0.19,0.74,0.165,25,automatic,ci,ci
2019-07-06T02:11:12.280Z,35.6246667,-117.597,7.04,2.53,ml,32,50,0.1163,0.12,ci,ci38457103,2019-07-06T02:21:56.770Z,"7km E of Ridgecrest, CA",earthquake,0.17,0.6,0.188,25,automatic,ci,ci
2019-07-06T01:53:30.760Z,35.716,-117.5335,4.66,2.8,ml,30,59,0.1123,0.13,ci,ci38457015,2019-07-06T02:04:23.910Z,"13km WSW of Searles Valley, CA",earthquake,0.2,0.72,0.15,25,automatic,ci,ci
2019-07-06T01:17:54.964Z,42.6395,-111.4139,4.26,3.3,ml,,50,0.263,0.92,us,us70004bl6,2019-07-08T20:35:56.010Z,"15km E of Soda Springs, Idaho",earthquake,4.6,1.3,0.046,61,reviewed,us,us
2019-07-06T01:15:24.885Z,42.6382,-111.4518,5,2.6,ml,,57,0.288,0.57,us,us70004bl2,2019-07-08T20:07:39.500Z,"12km E of Soda Springs, Idaho",earthquake,3.3,2,0.046,63,reviewed,us,us
2019-07-06T00:51:53.780Z,35.6865005,-117.4781647,6.98,3.01,ml,21,90,0.1006,0.16,ci,ci38456623,2019-07-06T22:07:03.044Z,"11km SW of Searles Valley, CA",earthquake,0.38,1.16,0.218,7,reviewed,ci,ci
2019-07-06T00:51:25.720Z,35.7471657,-117.5804977,4.9,3.63,mlr,59,43,0.06981,0.19,ci,ci38456615,2019-07-21T02:01:10.768Z,"16km W of Searles Valley, CA",earthquake,0.2,0.58,0.266,15,reviewed,ci,ci
2019-07-06T00:51:25.720Z,35.7472,-117.5805,4.9,3.8,ml,,43,0.07,0.73,us,us70004bkq,2019-07-21T02:00:47.050Z,"16km NNE of Ridgecrest, California",earthquake,2.8,3.6,0.266,15,reviewed,ci,ci
2019-07-06T00:20:10.300Z,35.8885,-117.9086667,1.93,2.75,ml,18,112,0.04625,0.37,ci,ci38456407,2019-07-06T05:38:44.690Z,"5km S of Little Lake, CA",earthquake,0.87,1.29,0.142,25,automatic,ci,ci
2019-07-06T00:18:57.740Z,35.7708333,-117.6183333,2.46,2.68,ml,31,52,0.0479,0.17,ci,ci38456391,2019-07-06T00:29:54.310Z,"18km NNE of Ridgecrest, CA",earthquake,0.22,0.4,0.147,25,automatic,ci,ci
2019-07-06T00:15:39.190Z,35.7733345,-117.6025009,2.91,2.97,ml,50,54,0.04251,0.14,ci,ci38456375,2019-07-21T02:02:53.581Z,"18km W of Searles Valley, CA",earthquake,0.17,0.41,0.166,21,reviewed,ci,ci
2019-07-06T00:14:41.700Z,35.771,-117.6001667,2.52,2.8,ml,28,54,0.0447,0.16,ci,ci38456367,2019-07-06T00:25:35.620Z,"18km W of Searles Valley, CA",earthquake,0.23,0.59,0.164,25,automatic,ci,ci
2019-07-06T00:13:52.500Z,35.7443333,-117.5468333,10.57,2.78,ml,29,68,0.08231,0.17,ci,ci38456359,2019-07-06T00:24:46.880Z,"13km W of Searles Valley, CA",earthquake,0.27,0.57,0.134,14,automatic,ci,ci
2019-07-06T00:13:02.560Z,35.7248344,-117.5551682,2.11,3.46,ml,56,58,0.09703,0.26,ci,ci38456351,2019-07-21T02:02:27.424Z,"14km WSW of Searles Valley, CA",earthquake,0.25,0.57,0.23,17,reviewed,ci,ci
2019-07-06T00:10:59.260Z,35.7625,-117.5686667,4.19,2.58,ml,32,56,0.05807,0.18,ci,ci38456327,2019-07-06T00:21:37.120Z,"15km W of Searles Valley, CA",earthquake,0.26,0.71,0.129,25,automatic,ci,ci
2019-07-05T23:07:31.440Z,35.7975,-117.611,4.21,2.63,ml,29,52,0.02125,0.15,ci,ci38455903,2019-07-05T23:18:08.270Z,"19km W of Searles Valley, CA",earthquake,0.2,0.42,0.147,25,automatic,ci,ci
2019-07-05T23:01:07.890Z,35.683,-117.5061667,0.73,2.51,ml,22,102,0.1027,0.19,ci,ci38455855,2019-07-06T22:06:30.505Z,"13km SW of Searles Valley, CA",earthquake,0.3,0.57,0.112,26,automatic,ci,ci
2019-07-05T22:38:23.380Z,35.7750015,-117.6006699,2.38,3.03,ml,53,53,0.04073,0.15,ci,ci38455679,2019-07-06T22:01:39.040Z,"18km W of Searles Valley, CA",earthquake,0.19,0.41,0.219,21,reviewed,ci,ci
2019-07-05T22:10:22.690Z,35.7351667,-117.5451667,4.51,2.57,ml,28,91,0.09097,0.17,ci,ci38455487,2019-07-06T06:05:50.143Z,"13km WSW of Searles Valley, CA",earthquake,0.26,0.7,0.15,25,automatic,ci,ci
2019-07-05T22:07:28.340Z,35.6841667,-117.4998333,6.8,2.8,ml,32,62,0.1022,0.14,ci,ci38455463,2019-07-05T22:18:20.330Z,"13km SW of Searles Valley, CA",earthquake,0.24,0.8,0.146,25,automatic,ci,ci
2019-07-05T22:05:10.410Z,35.6968333,-117.5106667,2.59,2.83,ml,27,143,0.117,0.28,ci,ci38455447,2019-07-05T22:09:05.227Z,"12km SW of Searles Valley, CA",earthquake,0.58,1.08,0.206,25,automatic,ci,ci
2019-07-05T21:30:26.100Z,35.6113333,-117.5923333,7.55,2.77,ml,35,45,0.1089,0.12,ci,ci38455199,2019-07-06T22:06:05.367Z,"8km E of Ridgecrest, CA",earthquake,0.16,0.81,0.279,25,automatic,ci,ci
2019-07-05T21:17:31.180Z,35.717,-117.5246667,4.96,2.83,ml,33,61,0.115,0.15,ci,ci38455135,2019-07-05T21:28:48.910Z,"12km WSW of Searles Valley, CA",earthquake,0.22,0.81,0.144,25,automatic,ci,ci
2019-07-05T21:13:37.630Z,35.7436667,-117.551,6.78,2.82,ml,33,57,0.08126,0.16,ci,ci38455103,2019-07-05T21:24:41.860Z,"14km W of Searles Valley, CA",earthquake,0.22,0.66,0.16,25,automatic,ci,ci
2019-07-05T20:51:38.360Z,35.6696667,-117.515,2.7,2.64,ml,30,63,0.09347,0.17,ci,ci38454927,2019-07-05T23:02:15.266Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.46,0.144,147,reviewed,ci,ci
2019-07-05T20:51:18.730Z,35.6678333,-117.5183333,4.44,2.74,ml,34,61,0.09315,0.13,ci,ci38454919,2019-07-05T21:02:06.490Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.61,0.13,25,reviewed,ci,ci
2019-07-05T19:59:36.960Z,35.7391667,-117.5648333,2.68,2.74,ml,31,56,0.0809,0.16,ci,ci38454567,2019-07-05T21:40:49.195Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.56,0.136,26,automatic,ci,ci
2019-07-05T18:40:30.950Z,35.7251667,-117.5606667,2.79,2.6,ml,30,58,0.09522,0.16,ci,ci38454007,2019-07-05T18:51:16.950Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.64,0.17,25,automatic,ci,ci
2019-07-05T18:09:52.590Z,35.6693333,-117.5243333,2.25,2.71,ml,30,61,0.09692,0.14,ci,ci38453815,2019-07-05T18:20:48.920Z,"15km ENE of Ridgecrest, CA",earthquake,0.2,0.57,0.162,26,automatic,ci,ci
2019-07-05T17:59:56.220Z,35.7924995,-117.6153336,3.33,3.42,ml,49,53,0.02734,0.15,ci,ci38453719,2019-07-06T19:32:41.349Z,"19km W of Searles Valley, CA",earthquake,0.17,0.46,0.236,21,reviewed,ci,ci
2019-07-05T17:57:12.530Z,35.7163333,-117.4748333,1.51,2.51,ml,30,63,0.13,0.16,ci,ci38453711,2019-07-05T18:08:26.730Z,"9km SW of Searles Valley, CA",earthquake,0.25,0.55,0.146,25,automatic,ci,ci
2019-07-05T17:22:32.830Z,40.4563333,-124.1628333,27.5,2.52,md,18,135,0.0506,0.17,nc,nc73207941,2019-07-09T21:23:03.941Z,"7km SW of Rio Dell, CA",earthquake,0.46,0.81,0.208,34,reviewed,nc,nc
2019-07-05T17:02:36.530Z,35.6175003,-117.5821686,9.91,3.84,mw,69,33,0.1025,0.19,ci,ci38453279,2019-07-06T22:04:26.024Z,"8km E of Ridgecrest, CA",earthquake,0.18,0.49,,4,reviewed,ci,ci
2019-07-05T15:46:03.870Z,35.6993332,-117.4830017,1.21,2.98,ml,49,37,0.1139,0.12,ci,ci38452607,2019-07-05T19:17:44.040Z,"10km SW of Searles Valley, CA",earthquake,0.18,0.35,0.19,22,reviewed,ci,ci
2019-07-05T15:19:03.630Z,35.7223333,-117.551,0.33,2.55,ml,31,58,0.1006,0.19,ci,ci38452431,2019-07-05T15:22:47.710Z,"14km WSW of Searles Valley, CA",earthquake,0.26,31.61,0.12,25,automatic,ci,ci
2019-07-05T15:12:17.840Z,35.7438316,-117.5596695,1.17,2.57,ml,43,44,0.07807,0.17,ci,ci38452367,2019-07-05T15:23:18.090Z,"14km W of Searles Valley, CA",earthquake,0.2,0.41,0.213,24,automatic,ci,ci
2019-07-05T15:03:37.620Z,35.663,-117.5275,2.81,2.76,ml,29,61,0.09304,0.14,ci,ci38452271,2019-07-05T15:15:51.867Z,"14km ENE of Ridgecrest, CA",earthquake,0.21,0.55,0.126,24,automatic,ci,ci
2019-07-05T15:00:09.210Z,35.6818333,-117.5973333,0.27,2.78,ml,31,56,0.1251,0.14,ci,ci38452247,2019-07-05T15:10:52.630Z,"10km NE of Ridgecrest, CA",earthquake,0.19,31.61,0.116,25,automatic,ci,ci
2019-07-05T14:40:29.890Z,35.5613327,-117.6133347,3.28,3.21,ml,15,114,0.09904,0.16,ci,ci38452103,2019-07-05T18:01:59.830Z,"9km SE of Ridgecrest, CA",earthquake,0.5,1.85,0.252,6,reviewed,ci,ci
2019-07-05T14:39:33.410Z,35.7428322,-117.5674973,2.33,3.94,mw,61,44,0.07674,0.16,ci,ci38452095,2019-07-06T14:41:36.957Z,"15km W of Searles Valley, CA",earthquake,0.17,0.45,,6,reviewed,ci,ci
2019-07-05T14:01:47.420Z,35.7918333,-117.6155,1.03,2.53,ml,30,53,0.02798,0.18,ci,ci38451775,2019-07-05T14:29:36.822Z,"19km W of Searles Valley, CA",earthquake,0.24,0.51,0.166,26,automatic,ci,ci
2019-07-05T13:55:41.070Z,35.7153333,-117.5081667,9.68,2.63,ml,33,61,0.1238,0.21,ci,ci38451727,2019-07-05T14:08:42.681Z,"11km WSW of Searles Valley, CA",earthquake,0.33,0.9,0.139,25,automatic,ci,ci
2019-07-05T13:47:33.490Z,35.7465,-117.5656667,3.19,2.61,ml,30,57,0.07378,0.17,ci,ci38451671,2019-07-05T13:58:52.660Z,"15km W of Searles Valley, CA",earthquake,0.26,0.58,0.142,25,automatic,ci,ci
2019-07-05T13:43:36.120Z,37.4008333,-118.5265,9.29,2.63,ml,31,52,0.05588,0.08,nc,nc73207726,2019-07-10T14:04:02.053Z,"6km ESE of Round Valley, CA",earthquake,0.25,0.76,0.275,21,reviewed,nc,nc
2019-07-05T13:41:03.040Z,35.7051667,-117.5111667,6.82,2.75,ml,32,61,0.1249,0.15,ci,ci38451623,2019-07-05T13:51:52.980Z,"12km SW of Searles Valley, CA",earthquake,0.24,0.75,0.158,26,automatic,ci,ci
2019-07-05T13:12:23.380Z,35.7586667,-117.5676667,5.07,2.75,ml,31,57,0.0619,0.17,ci,ci38451383,2019-07-05T13:57:20.031Z,"15km W of Searles Valley, CA",earthquake,0.25,0.75,0.121,25,automatic,ci,ci
2019-07-05T12:55:04.830Z,35.7508316,-117.5633316,6.9,3.65,mw,64,44,0.07048,0.18,ci,ci38451239,2019-07-17T00:24:10.571Z,"14km W of Searles Valley, CA",earthquake,0.16,0.56,,4,reviewed,ci,ci
2019-07-05T12:50:00.450Z,35.758,-117.5736667,6.92,2.65,ml,30,60,0.06079,0.15,ci,ci38451175,2019-07-05T13:00:31.540Z,"15km W of Searles Valley, CA",earthquake,0.22,0.58,0.104,26,automatic,ci,ci
2019-07-05T12:38:30.020Z,35.7716667,-117.5706667,6.82,4.09,mw,73,44,0.0491,0.14,ci,ci38451079,2019-07-10T13:43:43.350Z,"15km W of Searles Valley, CA",earthquake,0.12,0.34,,6,reviewed,ci,ci
2019-07-05T12:23:57.990Z,35.7228317,-117.5285034,3.14,3.26,ml,50,46,0.1084,0.15,ci,ci38450935,2019-07-05T17:03:04.481Z,"12km WSW of Searles Valley, CA",earthquake,0.16,1.12,0.217,18,reviewed,ci,ci
2019-07-05T11:58:49.210Z,35.648,-117.585,6.77,2.88,ml,29,57,0.1174,0.13,ci,ci38450663,2019-07-05T20:58:07.137Z,"9km ENE of Ridgecrest, CA",earthquake,0.18,0.68,0.11,25,reviewed,ci,ci
2019-07-05T11:51:50.810Z,35.6008333,-117.6038333,4.64,2.72,ml,31,41,0.1163,0.16,ci,ci38450631,2019-07-05T12:02:51.020Z,"7km ESE of Ridgecrest, CA",earthquake,0.24,0.84,0.309,23,automatic,ci,ci
2019-07-05T11:36:03.920Z,35.7631667,-117.5838333,7.91,3.19,ml,34,55,0.05363,0.19,ci,ci38450511,2019-07-12T11:28:54.040Z,"16km W of Searles Valley, CA",earthquake,0.2,0.67,0.123,277,reviewed,ci,ci
2019-07-05T11:31:31.390Z,35.758,-117.5821667,7.12,2.52,ml,28,64,0.1518,0.15,ci,ci38450447,2019-07-05T13:44:49.385Z,"16km W of Searles Valley, CA",earthquake,0.27,0.87,0.125,24,automatic,ci,ci
2019-07-05T11:29:14.790Z,35.7718315,-117.5686646,3.75,3.05,ml,49,44,0.1637,0.16,ci,ci38450415,2019-07-12T11:17:11.040Z,"15km W of Searles Valley, CA",earthquake,0.17,0.72,0.198,19,reviewed,ci,ci
2019-07-05T11:25:08.730Z,35.6436667,-117.5891667,8.26,2.6,ml,27,56,0.1181,0.16,ci,ci38450367,2019-07-05T13:51:42.082Z,"8km ENE of Ridgecrest, CA",earthquake,0.23,0.91,0.142,25,automatic,ci,ci
2019-07-05T11:20:24.920Z,35.7588333,-117.5746667,7.08,2.56,ml,25,65,0.1577,0.15,ci,ci38450319,2019-07-05T13:46:02.225Z,"15km W of Searles Valley, CA",earthquake,0.27,0.93,0.112,26,automatic,ci,ci
2019-07-05T11:17:19.580Z,35.777,-117.567,4.93,2.55,ml,23,74,0.1609,0.13,ci,ci38450295,2019-07-05T13:52:23.018Z,"15km W of Searles Valley, CA",earthquake,0.23,0.83,0.155,26,automatic,ci,ci
2019-07-05T11:12:33.460Z,37.4035,-118.5236667,9.29,3.28,md,33,58,0.05933,0.07,nc,nc73207501,2019-07-06T08:58:06.224Z,"7km E of Round Valley, CA",earthquake,0.33,0.93,0.308,27,reviewed,nc,nc
2019-07-05T11:12:19.080Z,35.7505,-117.5688333,3.62,2.93,ml,22,74,0.06915,0.14,ci,ci38450287,2019-07-05T20:57:18.983Z,"15km W of Searles Valley, CA",earthquake,0.22,0.79,0.165,26,reviewed,ci,ci
2019-07-05T11:11:31.820Z,35.7498333,-117.5695,4.28,2.96,ml,22,85,0.0696,0.17,ci,ci38450279,2019-07-12T11:09:45.040Z,"15km W of Searles Valley, CA",earthquake,0.29,0.71,0.172,7,reviewed,ci,ci
2019-07-05T11:10:09.580Z,35.746666,-117.5933304,6.49,3.44,ml,11,181,0.1389,0.17,ci,ci38450271,2019-07-12T11:01:36.040Z,"16km NNE of Ridgecrest, CA",earthquake,0.8,2.02,0.34,3,reviewed,ci,ci
2019-07-05T11:07:53.040Z,35.7603333,-117.575,6.95,5.36,mw,79,43,0.05824,0.2,ci,ci38450263,2019-07-17T00:26:28.995Z,"16km W of Searles Valley, CA",earthquake,0.13,0.36,,6,reviewed,ci,ci
2019-07-05T10:59:38.860Z,35.6041679,-117.5926666,1.97,3.54,mw,65,37,0.1078,0.16,ci,ci38450223,2019-07-06T11:01:38.245Z,"8km ESE of Ridgecrest, CA",earthquake,0.18,0.43,,6,reviewed,ci,ci
2019-07-05T10:57:26.570Z,35.7433333,-117.5493333,10.81,2.89,ml,31,58,0.08219,0.14,ci,ci38450215,2019-07-05T20:57:52.752Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.42,0.132,25,reviewed,ci,ci
2019-07-05T10:33:16.080Z,35.6805,-117.4775,0.83,2.75,ml,24,88,0.09462,0.19,ci,ci38450047,2019-07-05T10:44:02.480Z,"12km SW of Searles Valley, CA",earthquake,0.35,0.88,0.098,26,automatic,ci,ci
2019-07-05T10:27:17.720Z,35.7246667,-117.5358333,6.6,2.53,ml,29,60,0.1038,0.14,ci,ci38449999,2019-07-05T10:37:54.360Z,"13km WSW of Searles Valley, CA",earthquake,0.21,0.76,0.16,25,automatic,ci,ci
2019-07-05T10:16:34.490Z,35.663166,-117.5029984,6.09,3.1,ml,51,55,0.08341,0.15,ci,ci38449919,2019-07-05T17:04:09.383Z,"15km SW of Searles Valley, CA",earthquake,0.18,0.67,0.23,22,reviewed,ci,ci
2019-07-05T09:46:29.260Z,35.6479988,-117.5453339,3.76,3.51,ml,64,60,0.0914,0.19,ci,ci38449719,2019-07-06T09:47:45.900Z,"12km ENE of Ridgecrest, CA",earthquake,0.18,0.75,0.268,21,reviewed,ci,ci
2019-07-05T09:40:49.682Z,39.2645,-99.4755,5,3.1,mb_lg,,47,0.494,0.76,us,us70004avj,2019-07-07T01:43:14.888Z,"15km WNW of Plainville, Kansas",earthquake,3.7,2,0.043,142,reviewed,us,us
2019-07-05T09:11:20.610Z,35.6663333,-117.5276667,6.61,2.9,ml,36,61,0.09587,0.2,ci,ci38449503,2019-07-05T18:01:47.988Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.68,0.164,209,reviewed,ci,ci
2019-07-05T08:54:02.500Z,35.7039986,-117.5025024,7.27,3.55,ml,67,69,0.1218,0.16,ci,ci38449351,2019-07-06T08:55:22.851Z,"11km SW of Searles Valley, CA",earthquake,0.16,0.58,0.255,15,reviewed,ci,ci
2019-07-05T08:46:49.740Z,35.6926651,-117.4909973,7.04,3.09,ml,60,38,0.1085,0.18,ci,ci38449335,2019-07-05T17:04:59.034Z,"11km SW of Searles Valley, CA",earthquake,0.18,0.66,0.27,20,reviewed,ci,ci
2019-07-05T08:21:04.840Z,35.6011658,-117.6039963,4.2,3.46,ml,63,39,0.1165,0.14,ci,ci38449191,2019-07-05T17:25:42.213Z,"7km ESE of Ridgecrest, CA",earthquake,0.15,0.57,0.263,19,reviewed,ci,ci
2019-07-05T08:00:43.330Z,35.7501667,-117.5621667,7.07,2.9,ml,32,57,0.07147,0.14,ci,ci38449015,2019-07-05T08:21:20.679Z,"14km W of Searles Valley, CA",earthquake,0.21,0.66,0.16,25,automatic,ci,ci
2019-07-05T07:39:13.540Z,35.6860008,-117.4801636,9.49,3.46,mlr,67,38,0.1004,0.19,ci,ci38448863,2019-07-05T08:41:21.304Z,"11km SW of Searles Valley, CA",earthquake,0.16,0.48,0.257,18,reviewed,ci,ci
2019-07-05T07:27:37.020Z,35.75,-117.5641632,3.38,3.72,mw,59,44,0.1622,0.2,ci,ci38448791,2019-07-15T22:24:14.211Z,"15km W of Searles Valley, CA",earthquake,0.19,0.81,,4,reviewed,ci,ci
2019-07-05T07:02:22.290Z,35.7268333,-117.5641632,1.54,3.17,ml,51,58,0.1555,0.13,ci,ci38448631,2019-07-05T17:07:03.205Z,"15km WSW of Searles Valley, CA",earthquake,0.16,0.49,0.219,23,reviewed,ci,ci
2019-07-05T06:59:33.610Z,35.6706667,-117.4831667,6.7,2.58,ml,26,64,0.0857,0.16,ci,ci38448599,2019-07-05T07:09:50.870Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.9,0.196,25,automatic,ci,ci
2019-07-05T06:59:00.440Z,35.7166667,-117.5413333,0.35,2.64,ml,30,59,0.145,0.16,ci,ci38448591,2019-07-05T07:09:45.180Z,"14km WSW of Searles Valley, CA",earthquake,0.24,31.61,0.109,25,automatic,ci,ci
2019-07-05T06:40:42.510Z,35.7036667,-117.5084991,2.33,3.2,ml,58,46,0.1228,0.18,ci,ci38448487,2019-07-05T18:07:32.988Z,"12km SW of Searles Valley, CA",earthquake,0.16,0.45,0.233,19,reviewed,ci,ci
2019-07-05T06:09:23.130Z,35.6223335,-117.5733337,6.19,3.65,mw,69,37,0.09737,0.15,ci,ci38448295,2019-07-06T06:11:36.545Z,"9km E of Ridgecrest, CA",earthquake,0.15,0.61,,6,reviewed,ci,ci
2019-07-05T05:52:38.100Z,35.7028333,-117.4845,0.25,2.5,ml,26,63,0.1175,0.15,ci,ci38448183,2019-07-05T06:03:34.390Z,"10km SW of Searles Valley, CA",earthquake,0.24,31.61,0.144,27,automatic,ci,ci
2019-07-05T05:40:12.140Z,35.6776667,-117.5106667,2.02,2.82,ml,31,62,0.09917,0.13,ci,ci38448143,2019-07-05T05:51:24.330Z,"14km SW of Searles Valley, CA",earthquake,0.21,0.58,0.131,25,automatic,ci,ci
2019-07-05T05:29:16.070Z,35.636,-117.5878333,6.71,2.64,ml,27,62,0.1439,0.3,ci,ci38448071,2019-07-05T05:40:08.750Z,"8km ENE of Ridgecrest, CA",earthquake,0.58,1.98,0.163,25,automatic,ci,ci
2019-07-05T05:18:25.370Z,35.7700005,-117.6125031,2.34,3.45,mw,54,54,0.1297,0.16,ci,ci38448031,2019-07-05T18:10:42.757Z,"18km NNE of Ridgecrest, CA",earthquake,0.18,0.45,,4,reviewed,ci,ci
2019-07-05T05:10:37.620Z,35.7073326,-117.4753342,6.11,3.19,ml,52,64,0.121,0.16,ci,ci38447999,2019-07-05T18:08:05.949Z,"9km SW of Searles Valley, CA",earthquake,0.17,0.82,0.215,20,reviewed,ci,ci
2019-07-05T05:01:39.770Z,35.5718333,-117.6181667,4.86,2.61,ml,33,35,0.1058,0.12,ci,ci38447927,2019-07-05T05:12:40.380Z,"8km SE of Ridgecrest, CA",earthquake,0.17,0.59,0.139,25,automatic,ci,ci
2019-07-05T04:56:05.260Z,35.6596667,-117.5418333,7.89,2.52,ml,28,60,0.09767,0.2,ci,ci38447911,2019-07-05T05:06:54.150Z,"13km ENE of Ridgecrest, CA",earthquake,0.3,1.39,0.183,25,automatic,ci,ci
2019-07-05T04:33:04.910Z,35.6588333,-117.5178333,2.08,2.54,ml,22,97,0.08523,0.17,ci,ci38447727,2019-07-05T17:16:19.432Z,"15km ENE of Ridgecrest, CA",earthquake,0.26,0.66,0.139,27,automatic,ci,ci
